ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,MID,site,Q_TotalDuration,condition,consent,attn_check_1_1,attn_check_1_2,attn_check_1_3,attn_check_1_4,attn_check_1_5,attn_check_1_6,attn_check_1_7,RFQ_M_1,RFQ_M_2,RFQ_M_3,RFQ_M_4,RFQ_M_5,RFQ_M_6,RFQ_M_7,RFQ_M_8,RFQ_M_9,RFQ_M_10,RFQ_M_11,RFQ_M_12,RFQ_M_13,RFQ_M_14,RFQ_M_15,site_choice,profile_num,profile_interest_num,attn_check_2,overall_engagement_1,overall_engagement_2,overall_engagement_3,overall_engagement_4,overall_engagement_5,overall_ease_1,overall_ease_2,overall_ease_3,overall_ease_4,overall_ease_5,overall_success_1,overall_success_2,overall_success_3,overall_success_4,overall_success_5,overall_success_6,overall_partner_1,overall_partner_2,overall_partner_3,overall_partner_4,overall_partner_5,overall_partner_6,overall_partner_7,overall_partner_8,attn_check_3,strategy_engagement_1,strategy_engagement_2,strategy_engagement_3,strategy_ease_1,strategy_ease_2,strategy_ease_3,strategy_ease_4,strategy_success_1,strategy_success_2,strategy_success_3,age,gender,gender-TEXT,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_9,ethnicity_10,ethnicity_11,education,activity_1,activity_2,activity_3,activity_4,activity_5,activity_6,activity_7,activity_8,compliance,careful_response,honest_response,debrief_concerns,debriefing,X136,duplicate,attn_check_1,attn_check,var_response,var_low,exclusion,prevention,promotion,engage,ease,fit_success,fit_partner,fit_strategy_engage,fit_strategy_ease,fit_strategy_success
R_1Egi0DC3BcpIZD2,Default Response Set,Anonymous,NA,NA,50.3.242.117,0,2018-09-24T18:08:07Z,2018-09-24T18:08:44Z,0,23087785,a9be65b4,"Badoo, Bumble, Coffee Meets Bagel, OkCupid, eHarmony, GayRomeo, Grindr, HeartBroker, JDate, Match.com/ca, OurTime, Plenty of Fish, Pure, Tinder, Zoosk",36,1,1,NA,NA,NA,NA,1,NA,NA,5,6,6,4,NA,5,5,5,5,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nonduplicated,1,fail,NA,acceptable,ineligible,5.166666666666667,5.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
R_b4ut3BQAMqKr4Hv,Default Response Set,Anonymous,NA,NA,67.162.102.107,0,2018-10-02T18:08:29Z,2018-10-02T18:24:13Z,1,24488993,6c0eda1a,Plenty of Fish,944,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,4,2,3,4,6,5,5,4,5,6,5,pof,25,10,2,6,5,5,5,2,6,1,1,6,2,4,3,4,4,6,6,6,6,6,5,6,6,7,5,10,5,4,1,7,7,1,1,6,7,4,29,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Interesting and different type of survey. Thanks for the HIT!,1,NA,nonduplicated,0,pass,6.226666666666667,acceptable,eligible,2.857142857142857,5,5.333333333333333,6.333333333333333,4.5,5.875,5.333333333333333,7,5.666666666666667
R_2QilTpA4lglPxht,Default Response Set,Anonymous,NA,NA,162.248.134.253,0,2018-10-02T18:27:36Z,2018-10-02T18:42:52Z,1,51561716,4d88d703,"OkCupid, eHarmony, Plenty of Fish",915,1,1,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,5,5,5,6,5,5,5,6,5,4,5,okc,10,10,2,5,5,6,3,5,5,6,5,6,6,5,4,5,4,6,5,4,5,5,5,6,6,5,5,10,6,6,5,5,6,4,4,5,6,4,40,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,none,1,NA,nonduplicated,0,pass,2.6433333333333335,acceptable,eligible,5.142857142857143,5.125,5.333333333333333,3.3333333333333335,4.833333333333333,5.125,5,4.75,5
R_3qxU4rpNFsXxu8B,Default Response Set,Anonymous,NA,NA,24.91.130.158,0,2018-10-02T18:22:37Z,2018-10-02T18:46:30Z,1,9218883,fbc9451e,"OkCupid, Plenty of Fish",1433,1,1,NA,NA,NA,NA,NA,NA,NA,5,4,5,7,2,5,4,6,7,6,5,4,6,6,5,okc,25,5,2,6,7,6,2,7,6,1,2,6,1,5,4,6,2,6,5,6,6,7,6,7,7,7,5,10,7,6,1,5,6,1,2,5,6,6,28,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,4.326666666666667,acceptable,eligible,4.571428571428571,5.625,6.333333333333333,6.333333333333333,5.333333333333333,6.375,6.666666666666667,6,5.666666666666667
R_1MYc3twJ6g1lxrw,Default Response Set,Anonymous,NA,NA,68.6.116.2,0,2018-10-02T18:35:24Z,2018-10-02T18:49:05Z,1,63597704,4957541e,eHarmony,820,1,1,NA,NA,NA,NA,NA,NA,NA,5,3,6,4,3,5,6,4,6,5,5,6,3,7,6,eharm,6,0,2,5,4,6,2,6,6,1,3,5,4,4,4,4,2,3,3,3,3,2,2,3,4,2,2,10,5,5,1,7,5,2,1,5,5,6,32,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,3.89,acceptable,eligible,4.571428571428571,5.25,5,5,4,2.625,5.666666666666667,6.25,5.333333333333333
R_3LXdil8XGA8vE6D,Default Response Set,Anonymous,NA,NA,24.29.54.132,0,2018-10-02T18:33:12Z,2018-10-02T18:50:05Z,1,64106430,5905e28b,OkCupid,1013,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,7,1,1,7,7,7,7,7,7,7,7,okc,15,1,2,7,7,7,3,4,7,4,1,7,1,6,7,7,1,4,7,4,4,4,7,7,7,4,6,10,7,7,1,7,7,1,1,7,7,7,25,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,fun survey,1,NA,nonduplicated,0,pass,10.71,acceptable,eligible,2.7142857142857144,7,7,7,6.333333333333333,5.375,7,7,7
R_SK9awbl0MyUp1IZ,Default Response Set,Anonymous,NA,NA,74.110.124.131,0,2018-10-02T18:37:52Z,2018-10-02T18:57:42Z,1,12056136,d06b55c3,"Bumble, OkCupid, Tinder",1189,1,1,NA,NA,NA,NA,NA,NA,NA,3,4,6,4,6,3,6,6,6,6,5,5,6,6,6,okc,5,1,2,4,2,3,2,6,4,6,4,3,4,2,2,2,5,3,4,4,3,3,3,3,3,4,3,10,5,5,3,6,4,3,2,4,4,3,28,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,the most fun part is I saw my ex fiance's profile. yay.,1,NA,nonduplicated,0,pass,2.026666666666667,acceptable,eligible,4.571428571428571,5.75,3,4,2.6666666666666665,3.25,5,5.25,3.6666666666666665
R_2OOpHBnCOIvBoei,Default Response Set,Anonymous,NA,NA,107.217.105.108,0,2018-10-02T18:38:11Z,2018-10-02T18:58:09Z,1,2546163,8346fcad,eHarmony,1197,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,4,4,1,1,5,5,5,4,5,7,5,eharm,15,6,2,7,7,6,1,7,7,1,1,7,1,5,5,7,1,5,6,6,7,7,6,7,7,7,7,10,6,6,1,7,6,2,2,6,7,6,51,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,"This was interesting and different, Thanks for posting the Hit",1,NA,nonduplicated,0,pass,8.976666666666667,acceptable,eligible,2.4285714285714284,4.625,6.666666666666667,7,5.833333333333333,6.75,6.333333333333333,6.25,6.333333333333333
R_AhWdKjCHtvsflbX,Default Response Set,Anonymous,NA,NA,99.90.186.94,0,2018-10-02T18:41:21Z,2018-10-02T19:01:56Z,1,50661072,0a6d11a8,"Plenty of Fish, Tinder",1235,0,1,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,7,7,1,7,7,7,7,7,7,7,1,pof,10,1,2,7,7,7,2,1,7,7,1,7,1,7,7,7,1,7,4,7,4,7,4,7,7,7,7,10,7,7,1,7,7,1,1,7,7,7,46,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,this was fun,1,NA,nonduplicated,0,pass,9.75,acceptable,eligible,4,6.25,7,7,6.5,6.25,7,7,7
R_1r6YJrWxUcB2jtc,Default Response Set,Anonymous,NA,NA,114.142.229.103,0,2018-10-02T18:36:59Z,2018-10-02T19:08:08Z,1,85735269,c0ccf7f6,"Coffee Meets Bagel, eHarmony, Plenty of Fish, Tinder",1869,1,1,NA,NA,NA,NA,NA,NA,NA,6,5,3,5,4,5,4,5,7,7,5,5,5,7,5,pof,9,3,2,7,7,5,3,7,7,5,3,7,2,7,7,6,3,7,7,6,7,7,7,7,7,7,7,10,4,4,3,3,4,4,4,5,5,5,33,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,1,NA,nonduplicated,0,pass,1.8733333333333333,acceptable,eligible,4.571428571428571,5.75,6.333333333333333,6,6.5,6.875,4.333333333333333,3.75,5
R_2rpefhGJX9cbjVl,Default Response Set,Anonymous,NA,NA,12.156.143.6,0,2018-10-02T18:58:23Z,2018-10-02T19:12:46Z,1,27386433,6a6c8f8e,OkCupid,863,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,3,3,3,3,4,4,3,3,4,3,2,pof,5,1,4,3,3,3,4,3,3,2,3,3,3,3,3,2,3,3,2,3,2,3,2,4,3,3,4,10,3,3,4,3,3,4,3,3,4,4,23,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,fail,2.8433333333333333,acceptable,ineligible,3.142857142857143,3.25,3,4.333333333333333,3,3,3.3333333333333335,3.75,3.6666666666666665
R_3e4AWvqJwdp1lPB,Default Response Set,Anonymous,NA,NA,67.249.176.44,0,2018-10-02T18:40:29Z,2018-10-02T19:13:26Z,1,69058947,6207e0d8,"OkCupid, Tinder",1976,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,1,1,7,7,7,6,7,7,5,7,okc,5,1,2,7,7,7,2,7,7,1,1,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,10,7,7,1,7,7,1,1,7,7,7,33,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,10.993333333333334,acceptable,eligible,1.8571428571428572,6.625,7,7,7,7,7,7,7
R_33jycVUJcW9p9ES,Default Response Set,Anonymous,NA,NA,174.53.171.222,0,2018-10-02T18:44:43Z,2018-10-02T19:17:39Z,1,3277799,218217c8,"Bumble, OkCupid, Plenty of Fish, Tinder",1976,1,1,NA,NA,NA,NA,NA,NA,NA,6,3,1,2,5,3,2,4,6,3,1,6,6,6,4,okc,20,3,2,6,6,6,2,5,7,1,1,7,1,4,3,4,2,4,4,5,6,6,5,6,6,6,3,10,6,6,1,7,7,1,1,5,6,6,28,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,1,1,1,1,I have no extra thoughts,1,NA,nonduplicated,0,pass,7.99,acceptable,eligible,3.142857142857143,4.5,6,7,4.166666666666667,5.375,6.333333333333333,7,5.666666666666667
R_2v08Bv3lI14vcVh,Default Response Set,Anonymous,NA,NA,172.58.29.18,0,2018-10-02T19:06:07Z,2018-10-02T19:23:01Z,1,46170530,e0810c98,"Bumble, OkCupid, eHarmony, Plenty of Fish, Tinder",1014,0,1,NA,NA,NA,NA,NA,NA,NA,3,6,5,6,6,3,4,6,6,6,6,2,5,6,6,okc,45,12,2,5,5,6,4,6,6,5,3,5,2,4,3,4,6,3,3,5,6,5,5,5,4,5,5,10,6,6,5,5,5,5,3,6,3,5,22,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Thank you for the survey,1,NA,nonduplicated,0,pass,3.5833333333333335,acceptable,eligible,4.714285714285714,5.375,5.333333333333333,5.666666666666667,3.1666666666666665,5,5,4.5,4.666666666666667
R_3szt9bU4OPjJDRr,Default Response Set,Anonymous,NA,NA,99.90.186.94,0,2018-10-02T19:05:50Z,2018-10-02T19:23:16Z,1,84666588,205e5538,"eHarmony, Plenty of Fish, Tinder",1045,1,1,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,eharm,7,5,2,7,7,7,7,7,7,7,1,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,10,7,7,1,7,7,1,1,7,7,7,26,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,awesome hit,1,NA,nonduplicated,0,pass,3.59,acceptable,eligible,7,6.875,7,7,7,7,7,7,7
R_1jqQ0oTyhw4dmCY,Default Response Set,Anonymous,NA,NA,97.97.83.10,0,2018-10-02T19:06:31Z,2018-10-02T19:27:35Z,1,81737844,1a42b55d,"Match.com/ca, Plenty of Fish, Tinder",1263,0,1,NA,NA,NA,NA,NA,NA,NA,3,4,3,5,6,6,6,6,6,5,6,3,5,6,5,pof,6,0,2,6,5,5,5,6,6,5,4,6,4,4,3,4,5,4,5,2,5,5,2,6,4,3,3,10,6,5,2,5,7,3,2,5,6,5,37,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,n/a,1,NA,nonduplicated,0,pass,3.6233333333333335,acceptable,eligible,4.714285714285714,5.25,5.333333333333333,4.666666666666667,3.8333333333333335,3.75,5.666666666666667,5.75,5.333333333333333
R_ZgZ8U7iOGzWf5VT,Default Response Set,Anonymous,NA,NA,76.106.169.232,0,2018-10-02T19:03:37Z,2018-10-02T19:27:41Z,1,57366432,e0bc630e,"OkCupid, Tinder",1443,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,7,5,4,7,7,7,6,7,6,7,7,okc,20,3,2,7,7,7,1,7,7,4,1,7,1,7,7,7,1,7,7,5,7,7,7,7,7,7,7,10,6,7,2,7,7,2,1,7,7,7,30,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Very good survey.  Thanks for allowing me to take part in it.  I really enjoyed looking at the okcupid proiles.  Its been a while since I have been on that website.  So it took a bit of getting use to.  I honestly enjoyed it though.  thanks and have a great night.,1,NA,nonduplicated,0,pass,8.01,acceptable,eligible,3.7142857142857144,6.75,7,7,7,6.75,6.333333333333333,6.75,7
R_1i4dSUwS2j9mAGs,Default Response Set,Anonymous,NA,NA,75.43.34.7,0,2018-10-02T19:13:15Z,2018-10-02T19:38:05Z,1,84545865,96098179,"eHarmony, Plenty of Fish, Tinder",1489,1,1,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,4,5,5,4,4,4,4,4,5,4,4,eharm,7,2,2,5,5,3,5,3,4,6,5,5,4,1,1,2,5,5,5,5,5,5,4,4,5,5,4,10,5,4,1,3,6,3,5,3,3,4,50,male,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,2.1733333333333333,acceptable,eligible,5.142857142857143,4.125,4.333333333333333,3.6666666666666665,2.8333333333333335,4.625,5.333333333333333,4.25,3.3333333333333335
R_Yag7vUrRyRJqPpD,Default Response Set,Anonymous,NA,NA,72.189.106.155,0,2018-10-02T19:19:46Z,2018-10-02T19:38:09Z,1,62262635,2c8d739d,"OkCupid, Tinder",1102,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,4,3,2,6,6,5,4,6,6,7,5,okc,30,5,2,5,5,5,4,4,6,2,3,7,2,6,6,5,2,7,7,7,6,6,7,7,6,6,4,10,5,5,1,5,7,2,2,7,6,4,33,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,5.673333333333333,acceptable,eligible,2.857142857142857,5.625,5,5.666666666666667,6.166666666666667,6.125,5.666666666666667,6,5.666666666666667
R_C7WPazmmcwIs9m9,Default Response Set,Anonymous,NA,NA,23.124.67.210,0,2018-10-02T19:23:17Z,2018-10-02T19:43:28Z,1,75502143,3deab94d,"eHarmony, Plenty of Fish, Tinder",1210,1,1,NA,NA,NA,NA,NA,NA,NA,7,7,5,7,7,2,7,6,7,6,6,7,7,7,7,pof,6,0,2,5,4,3,2,6,6,2,2,5,2,3,3,3,5,5,5,1,1,1,1,1,1,1,1,10,7,7,1,7,7,1,1,6,7,1,38,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Great study! Thank you for the HIT!,1,NA,nonduplicated,0,pass,4.833333333333333,acceptable,eligible,6,6.625,4,6,3.6666666666666665,1,7,7,4.666666666666667
R_BLfBj7fzojFAavD,Default Response Set,Anonymous,NA,NA,69.181.245.243,0,2018-10-02T19:30:27Z,2018-10-02T19:43:46Z,1,64204431,6417d955,"Bumble, OkCupid, Plenty of Fish",799,0,1,NA,NA,NA,NA,NA,NA,NA,4,7,2,5,5,3,2,4,7,6,5,4,6,4,5,pof,16,3,2,7,6,4,5,6,6,5,3,6,2,7,5,6,5,5,7,6,4,2,6,6,5,7,6,10,6,5,1,6,6,4,2,4,7,4,36,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Thanks so much! I hope I helped out your research.,1,NA,nonduplicated,0,pass,4.8566666666666665,acceptable,eligible,4,5.125,5.666666666666667,5.666666666666667,5.5,5.25,6,5.5,5
R_2dg4Rqb8Sr1famf,Default Response Set,Anonymous,NA,NA,67.149.204.158,0,2018-10-02T19:25:49Z,2018-10-02T19:45:09Z,1,80236806,b9c12ebe,"eHarmony, Tinder",1159,1,1,NA,NA,NA,NA,NA,NA,NA,3,7,5,3,7,6,5,6,4,6,5,NA,6,6,5,eharm,5,2,2,7,4,4,6,4,7,2,3,6,2,5,5,5,4,5,5,7,7,7,7,6,7,6,6,10,7,5,1,7,7,1,1,7,7,7,26,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,1,1,1,1,None.,1,NA,nonduplicated,0,pass,NA,acceptable,eligible,5.142857142857143,5.428571428571429,5,6,4.833333333333333,6.625,6.333333333333333,7,7
R_32VH5mxNn7etpxu,Default Response Set,Anonymous,NA,NA,107.136.228.29,0,2018-10-02T19:15:32Z,2018-10-02T19:49:13Z,1,15739380,c49ae2ee,"OkCupid, Plenty of Fish",2021,0,1,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,6,2,7,6,6,6,7,5,7,5,7,pof,30,3,2,4,6,3,6,3,7,3,6,6,3,3,3,4,4,3,1,3,4,4,3,5,6,5,5,10,3,6,4,6,4,5,3,3,6,5,39,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Good hit.,1,NA,nonduplicated,0,pass,2.26,acceptable,eligible,5.428571428571429,6.125,4.333333333333333,4.666666666666667,3,4.375,4.333333333333333,4.5,4.666666666666667
R_9yvnn67gEfA1gnT,Default Response Set,Anonymous,NA,NA,174.105.25.180,0,2018-10-02T19:33:06Z,2018-10-02T19:52:08Z,1,66972001,4c42f543,"OkCupid, Grindr, Tinder",1142,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,3,5,6,2,3,6,6,6,6,6,6,6,6,okc,20,5,2,6,6,4,3,6,6,5,1,6,1,6,5,6,2,6,6,7,7,6,5,7,7,7,5,10,6,4,1,6,6,1,1,6,6,6,36,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,4.973333333333334,acceptable,eligible,3.5714285714285716,6,5.333333333333333,6.666666666666667,5.833333333333333,6.375,5.666666666666667,6.5,6
R_3n3pfcRyv33hE86,Default Response Set,Anonymous,NA,NA,70.173.98.89,0,2018-10-02T18:57:58Z,2018-10-02T19:55:52Z,1,8892253,47c827eb,"Badoo, OkCupid, Plenty of Fish, Tinder, Meetme",3474,0,1,NA,NA,NA,NA,NA,NA,NA,4,6,7,1,3,7,7,4,6,2,5,4,3,4,2,okc,12,1,2,2,3,3,4,6,7,6,6,4,7,2,1,3,7,5,1,5,3,2,2,3,5,4,7,10,3,3,5,7,3,7,2,3,7,5,25,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Guatemalen,4,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,6.166666666666667,acceptable,eligible,5,3.75,2.6666666666666665,3.3333333333333335,2.1666666666666665,3.875,3,4.25,5
R_1lAGbEyfEJF4lmh,Default Response Set,Anonymous,NA,NA,72.199.209.239,0,2018-10-02T19:24:36Z,2018-10-02T19:56:23Z,1,20421612,1a068465,"OkCupid, Plenty of Fish, Tinder",1907,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,pof,30,5,2,4,4,4,7,4,4,1,6,4,1,3,4,4,5,4,4,4,4,4,4,4,7,5,4,10,4,4,5,4,4,5,4,4,4,4,27,male,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,2.6266666666666665,acceptable,eligible,4,4,4,4.333333333333333,3.6666666666666665,4.5,3.6666666666666665,3.75,4
R_qOAEDDqWhDxBJi9,Default Response Set,Anonymous,NA,NA,68.119.32.86,0,2018-10-02T19:35:24Z,2018-10-02T19:59:46Z,1,80953826,f296b108,"OkCupid, eHarmony, Tinder",1461,0,1,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,6,4,2,6,6,6,5,5,4,6,7,pof,7,2,2,6,7,7,2,7,7,2,2,6,1,6,6,6,1,6,6,7,6,5,6,7,7,6,5,10,5,2,5,4,3,5,3,4,7,4,34,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,"This was an interesting experiment. It is important to examine possible negative traits within others while considering dating them. It feels very awkward. However, at the same time, it is important to note vices and other incompatible traits that may cause a lot of hurt feelings later. It is hard to not focus on just the positive side to things. I think a balance is best. Good luck with your research.",1,NA,nonduplicated,0,pass,3.9066666666666667,acceptable,eligible,3.4285714285714284,5.625,6.666666666666667,6.666666666666667,6.166666666666667,6.125,3.3333333333333335,3.75,5
R_3rGOl5olDxBCOFb,Default Response Set,Anonymous,NA,NA,75.76.97.245,0,2018-10-02T19:50:33Z,2018-10-02T20:08:22Z,1,64609553,a15b114e,OkCupid,1068,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,6,2,2,5,5,6,5,6,5,6,6,okc,6,1,2,6,6,6,3,7,6,6,2,6,1,6,6,5,2,6,6,6,6,6,6,7,6,6,6,10,7,7,1,7,7,1,1,7,7,7,33,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,1,NA,nonduplicated,0,pass,8.806666666666667,acceptable,eligible,2.857142857142857,5.5,6,6.333333333333333,5.833333333333333,6.125,7,7,7
R_1n2T5qib2BypubL,Default Response Set,Anonymous,NA,NA,75.129.106.26,0,2018-10-02T19:56:21Z,2018-10-02T20:11:54Z,1,97463591,d9545131,"Plenty of Fish, Tinder",932,1,1,NA,NA,NA,NA,NA,NA,NA,4,4,4,6,6,5,5,5,6,6,6,5,4,5,5,pof,25,3,2,6,7,5,3,5,5,2,4,4,3,4,4,5,2,6,6,7,7,6,7,7,6,6,4,10,5,7,3,5,4,4,2,4,5,6,21,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,nonduplicated,0,pass,2.6233333333333335,acceptable,eligible,4.857142857142857,5.25,6,4.666666666666667,5.166666666666667,6.25,5.666666666666667,4.75,5
R_1rcgPdWN9af75fQ,Default Response Set,Anonymous,NA,NA,185.217.69.67,0,2018-10-02T19:56:00Z,2018-10-02T20:15:05Z,1,12505526,d83534d5,"Badoo, OkCupid, Plenty of Fish, Tinder",1144,0,1,NA,NA,NA,NA,NA,NA,NA,4,4,3,7,6,2,5,7,7,6,7,7,6,7,7,pof,23,5,2,4,4,4,3,7,1,6,1,7,3,5,2,5,2,6,4,5,5,5,5,5,5,5,3,10,3,3,4,3,5,2,4,5,7,6,34,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,Thank you!,1,NA,nonduplicated,0,pass,3.1266666666666665,acceptable,eligible,4.428571428571429,6.75,4,4.333333333333333,4.666666666666667,4.75,3.3333333333333335,4.5,6
R_sNESHXBvbRWU03D,Default Response Set,Anonymous,NA,NA,186.179.50.148,0,2018-10-02T19:57:46Z,2018-10-02T20:19:18Z,1,4754989,a170a58e,"OkCupid, eHarmony, Plenty of Fish",1291,0,1,NA,NA,NA,NA,NA,NA,1,6,6,6,7,6,5,6,6,6,6,7,6,6,6,6,okc,3,1,2,7,7,7,7,6,7,7,7,6,6,7,6,6,6,7,7,6,7,7,6,7,6,7,6,10,7,7,6,7,6,6,2,7,6,6,30,male,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,NA,1,NA,1,1,1,GOOD ONE,1,NA,nonduplicated,1,fail,3.1066666666666665,acceptable,ineligible,6,6.125,7,3.3333333333333335,5.833333333333333,6.5,5.333333333333333,5.25,6.333333333333333
R_28SXrubuwYZ18Ma,Default Response Set,Anonymous,NA,NA,184.18.193.7,0,2018-10-02T19:47:35Z,2018-10-02T20:49:29Z,1,96300464,60d02cd4,OkCupid,3714,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,5,4,5,5,5,5,5,5,5,5,5,okc,10,1,2,5,5,5,4,5,5,4,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,10,6,6,6,6,5,3,2,6,6,6,31,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,"No issue or concern , thank you",1,NA,nonduplicated,0,pass,5.443333333333333,acceptable,eligible,3.5714285714285716,5,5,4.333333333333333,4.833333333333333,5,4.666666666666667,5.5,6
