ResponseID,IPAddress,Status,StartDate,EndDate,Finished,workerId,site,condition,RFQ_M_1,RFQ_M_2,RFQ_M_3,RFQ_M_4,RFQ_M_5,RFQ_M_6,RFQ_M_7,RFQ_M_8,RFQ_M_9,RFQ_M_10,RFQ_M_11,RFQ_M_12,RFQ_M_13,RFQ_M_14,RFQ_M_15,site_choice,profile_num,profile_interest_num,attn_check_2,attn_check_3,engage_1,engage_2,engage_3,engage_4,engage_5,ease_1,ease_2,ease_3,ease_4,ease_5,ease_6,ease_7,ease_8,success_1,success_2,success_3,success_4,success_5,success_6,partner_1,partner_2,partner_3,partner_4,partner_5,partner_6,partner_7,partner_8,age,gender,gender-TEXT,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_7,ethnicity_8,ethnicity_9,ethnicity_10,ethnicity_11,education,activity_1,activity_2,activity_3,activity_4,activity_5,activity_6,activity_7,activity_8,mc_compliance,mc_strategy,mc_strategy_use,careful_response,honest_response,debrief_concerns,debriefing,attn_check,exclusion,prevention,promotion,engage,ease,fit_success,fit_partner,activity_distraction
R_3IQAuHDzbKh7YL9,ef785211,0,2018-11-26T05:47:01Z,2018-11-26T06:07:49Z,1,ee34c2dc,Plenty of Fish,-1,4,4,5,5,5,4,5,4,4,4,4,4,4,4,4,pof,10,2,2,7,4,5,3,8,8,5,2,5,3,8,8,7,7,4,4,4,8,8,8,5,5,4,3,4,4,4,4,41,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,I tried to evaluate them critically. I paid less attention to photos and more about the content.,1,1,1,NA,1,fail,ineligible,4.571428571428571,4,4,5.333333333333333,4.5,4.142857142857143,0
R_2VDZLsfnMO4TaF6,5b6bbb97,0,2018-11-26T06:13:37Z,2018-11-26T06:40:56Z,1,35d55549,"eHarmony, Match.com/ca, Zoosk",1,3,5,2,3,5,2,3,6,6,6,5,6,6,6,6,pof,12,2,2,10,6,7,7,10,10,6,1,6,1,9,9,5,4,6,6,7,9,9,8,6,6,6,6,6,6,5,6,66,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,1,looked for compatible men,2,1,1,no comments,1,pass,eligible,3.2857142857142856,5.875,6.666666666666667,6.666666666666667,6,6,0
R_2wmnjdP4fJ5YqWX,1231eee5,0,2018-11-26T06:27:39Z,2018-11-26T06:42:25Z,1,8e9a7b92,OkCupid,-1,3,3,3,5,5,3,3,5,5,5,5,5,5,5,5,okc,10,3,2,10,5,5,5,9,9,6,2,6,2,9,9,5,5,5,5,6,9,9,9,5,6,5,6,5,5,5,5,41,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,Look for things that I found negative on their profiles,1,1,1,none,1,pass,eligible,3.5714285714285716,5,5,6,5.666666666666667,5.285714285714286,0
R_AsMqO35aK7btkf7,6a208da5,0,2018-11-26T06:32:11Z,2018-11-26T06:49:55Z,1,8c6cad5d,Plenty of Fish,1,4,6,5,5,5,6,7,7,7,4,7,7,5,5,5,pof,5,3,2,10,7,6,6,10,10,7,1,7,1,10,10,4,4,5,6,6,9,9,9,6,6,6,6,7,6,6,6,32,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,focus on looking for desirable traits,1,1,1,NA,1,pass,eligible,5.428571428571429,5.875,6.333333333333333,7,5.833333333333333,6.142857142857143,0
R_RkktCxK9i4aOzCh,c7c95bd2,0,2018-11-26T07:42:39Z,2018-11-26T08:15:56Z,1,498c3566,eHarmony,1,3,2,2,4,5,3,4,4,6,6,4,6,6,6,5,eharm,16,2,2,10,6,6,4,9,9,6,1,6,1,9,9,4,4,4,4,6,7,9,9,6,6,6,6,6,6,6,6,44,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,look for positive traits,1,1,1,NA,1,pass,eligible,3.2857142857142856,5.375,5.333333333333333,6.666666666666667,5,6,0
R_1jYTkfta9j5F70y,44d3ce3e,0,2018-11-26T07:58:58Z,2018-11-26T08:19:07Z,1,6c85baba,Plenty of Fish,-1,5,3,5,5,5,5,6,6,6,6,4,6,6,5,4,pof,15,0,2,10,5,5,3,8,8,5,7,4,6,7,8,5,8,4,4,4,6,8,5,4,3,3,4,3,6,2,3,43,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,went one by one through the profiles that had messaged me,1,1,1,Interesting study,1,pass,eligible,4.857142857142857,5.375,4.333333333333333,2.6666666666666665,3.6666666666666665,3.7142857142857144,0
R_3HnOiHSgF54sPtX,aa741ec8,0,2018-11-26T08:05:44Z,2018-11-26T08:22:20Z,1,dd27ca83,eHarmony,-1,2,7,3,6,7,3,3,7,7,7,7,6,7,7,7,pof,20,1,2,10,7,7,3,8,8,6,1,7,1,10,10,4,4,2,2,4,8,8,7,5,5,5,4,5,5,5,5,37,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,I looked for things that were complete turn offs and made the profile look bad to me.,1,1,1,NA,1,pass,eligible,4.428571428571429,6.875,5.666666666666667,6.666666666666667,3.6666666666666665,4.857142857142857,0
R_aXHnwNq4q2rwsVP,9b4d653c,0,2018-11-26T11:06:34Z,2018-11-26T11:23:39Z,1,aa6c31eb,OkCupid,1,6,6,5,5,4,5,5,4,5,6,4,3,4,4,5,okc,20,2,2,10,3,4,1,4,4,1,4,6,7,4,4,10,10,4,2,2,4,4,4,5,5,5,4,6,6,4,4,30,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,"I tried to do 'desirable', as instructed, but the dating pool is limited when the #1 desire is 'close enough to physically meet'. Instead I just sort of hard browsed the limited selection and found a bunch of weirdos. (god damn 'little' nonsense)",2,1,1,NA,1,pass,eligible,5.142857142857143,4.375,2.6666666666666665,2,1.8333333333333333,5,0
R_PtCYEV3BKBUFpCN,0d5d82e0,0,2018-11-26T11:20:39Z,2018-11-26T11:38:00Z,1,8167b8e6,"OkCupid, Tinder, Zoosk",1,4,5,2,7,6,4,7,7,7,7,5,5,6,7,7,okc,5,0,2,10,7,7,7,10,10,7,5,6,1,10,10,5,4,4,1,3,5,9,7,3,4,1,1,4,5,1,1,24,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,Read all the info and looked at pics,1,1,1,NA,1,pass,eligible,5,6.375,7,5.666666666666667,3.3333333333333335,2.7142857142857144,0
R_33cYDgPpIS9pf53,3d290875,0,2018-11-26T10:49:02Z,2018-11-26T11:47:02Z,1,ce5ab2c4,"OkCupid, eHarmony, Plenty of Fish",-1,4,6,5,4,5,5,5,6,5,5,5,6,6,5,5,pof,15,2,2,10,5,4,4,7,7,6,1,6,1,8,7,5,4,4,3,2,7,7,7,4,2,1,2,3,3,2,3,39,male,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,find things that are unacceptable for me in a partner,1,1,1,NA,1,fail,ineligible,4.857142857142857,5.375,4.333333333333333,6.666666666666667,3.5,2.5714285714285716,0
R_bxh3Ww21eASkW53,6768a757,0,2018-11-26T12:44:29Z,2018-11-26T13:03:14Z,1,61e42014,OkCupid,-1,6,6,5,7,6,6,5,6,7,6,6,6,5,7,6,okc,33,0,2,10,2,2,2,5,6,4,6,2,6,7,7,10,7,2,2,2,5,5,4,2,1,2,2,2,1,2,2,37,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,looked for low matches,1,1,1,NA,1,pass,eligible,5.857142857142857,6.125,2,2.6666666666666665,1.8333333333333333,1.7142857142857142,1
R_1JVgtKyegpzYpqc,ce6c57da,0,2018-11-26T12:48:09Z,2018-11-26T13:06:44Z,1,d12019f3,Plenty of Fish,1,4,6,4,6,5,5,3,6,6,5,3,5,6,5,6,pof,20,8,2,10,5,6,6,9,9,6,5,7,2,8,8,5,6,6,5,6,8,8,9,7,6,5,5,7,6,5,5,28,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,looking for traits i found desirable,1,1,1,great survey!,1,pass,eligible,4.714285714285714,5.25,5.666666666666667,5,5.5,5.857142857142857,0
R_yVZ7uiYTTge5ZLj,c65ade9e,0,2018-11-26T12:46:06Z,2018-11-26T13:06:59Z,1,e47296f9,"OkCupid, Plenty of Fish, Tinder",-1,1,1,1,5,7,1,1,5,7,7,7,7,7,7,7,pof,15,6,2,10,7,7,7,8,7,7,1,7,1,10,10,4,4,7,7,7,7,7,7,7,7,7,6,7,7,7,7,31,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,look at their negative traits,1,1,1,NA,1,pass,eligible,2.4285714285714284,6.75,7,7,5.5,6.857142857142857,0
R_qxVeJuXdNjMbRmN,6084cf06,0,2018-11-26T13:04:45Z,2018-11-26T13:20:42Z,1,3bf21a0b,"Bumble, Coffee Meets Bagel, OkCupid, Tinder",-1,5,5,5,5,6,3,6,6,4,4,5,5,4,5,6,okc,45,5,6,9,3,6,3,6,7,3,5,5,4,7,8,9,10,6,3,4,8,6,7,4,6,4,3,3,5,5,5,22,male,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,1,1,discard the unattractive,1,1,1,NA,1,fail,ineligible,5,4.875,4,3.3333333333333335,4.166666666666667,4.285714285714286,1
R_Zrx2oSuMzcADN1n,48169a2c,0,2018-11-26T13:07:38Z,2018-11-26T13:29:45Z,1,fa0f4b94,"Badoo, Chemistry, OkCupid, Match.com/ca, Plenty of Fish, Pure",1,1,1,3,3,6,2,2,6,5,5,4,6,6,7,7,okc,7,1,2,10,7,6,6,9,9,7,2,6,2,10,10,4,4,5,5,6,9,10,10,7,6,7,5,6,6,6,5,30,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,Looking for the positive traits,1,1,1,NA,1,pass,eligible,2.5714285714285716,5.75,6.333333333333333,6.333333333333333,6,6,0
R_1rJL822RAXIct29,ee44d0cb,0,2018-11-26T13:44:08Z,2018-11-26T14:02:56Z,1,2755806b,"OkCupid, Plenty of Fish",1,7,7,3,6,5,6,7,7,7,5,4,4,6,6,6,okc,13,3,2,10,7,7,5,10,10,2,7,7,5,10,10,4,4,3,3,5,7,7,7,6,6,6,5,6,7,6,7,40,male,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,I always look for desirable traits when I'm browsing profiles. So this strategy came naturally,1,1,1,NA,1,pass,eligible,5.857142857142857,5.625,6.333333333333333,2,3.8333333333333335,6.142857142857143,0
R_1qVs56wJykiaqAp,0ba93fa6,0,2018-11-26T15:28:42Z,2018-11-26T15:52:06Z,1,c93a7f72,OkCupid,-1,6,5,6,6,6,2,6,5,5,5,5,3,6,5,4,okc,13,3,2,10,5,2,3,6,5,6,6,5,4,8,8,9,5,3,5,5,6,7,8,5,3,5,5,6,2,5,5,38,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,looked for undesirable traits,1,1,1,NA,1,pass,eligible,5.285714285714286,4.75,3.3333333333333335,4,4.166666666666667,4.428571428571429,0
R_2f9WBzeLmQnS4W5,3a7302b5,0,2018-11-26T16:21:07Z,2018-11-26T16:35:24Z,1,2d26de92,"Bumble, OkCupid, Grindr, Tinder",1,3,6,4,6,6,4,4,5,7,7,6,7,5,6,5,okc,25,1,2,10,7,7,6,9,9,7,2,7,2,10,10,5,4,6,7,6,10,10,10,7,7,7,7,7,7,7,7,21,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,look at traits i would prefer in a partner,1,1,1,NA,1,pass,eligible,4.714285714285714,6,6.666666666666667,6.333333333333333,6.666666666666667,7,0
R_3e51gkZh3Jum1Q5,04a99cb6,0,2018-11-26T16:50:50Z,2018-11-26T17:12:15Z,1,c4f9f999,"OkCupid, Match.com/ca, Plenty of Fish, Zoosk",-1,3,NA,2,6,6,3,3,6,4,6,6,6,6,6,6,okc,8,0,2,10,2,3,3,7,7,4,5,4,2,10,9,6,5,1,1,1,6,8,5,2,1,2,1,2,2,1,1,56,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,studying the negative aspects of the profiles,1,1,1,NA,1,pass,eligible,3.8333333333333335,5.75,2.6666666666666665,4.333333333333333,2.1666666666666665,1.5714285714285714,0
R_1gRBE0I3hxAY5nl,60ff41a9,0,2018-11-26T18:21:03Z,2018-11-26T18:38:45Z,1,e6795a92,"Grindr, Plenty of Fish",1,2,3,1,4,3,3,4,4,6,4,4,5,4,3,5,pof,15,4,2,10,7,6,4,9,9,6,1,7,5,10,10,4,4,6,3,5,9,9,9,7,7,7,7,7,7,5,5,40,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,Looking for desireable traits,1,1,1,NA,1,pass,eligible,2.857142857142857,4.375,5.666666666666667,5.333333333333333,5.333333333333333,6.714285714285714,0
R_d3TnJL4KTdLCaGJ,d96026be,0,2018-11-26T17:55:12Z,2018-11-26T19:05:26Z,1,NA,"eHarmony, Tinder",-1,2,3,3,5,5,4,3,5,6,5,4,5,5,6,5,eharm,20,3,2,10,6,6,5,8,8,5,4,5,2,8,8,6,5,5,5,5,8,8,8,6,6,6,6,6,6,5,5,40,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,1,1,focused on negative things like vices,1,1,1,Please note: I am sending this in late via permission from Sue Song by email.,1,pass,eligible,3.5714285714285716,5.125,5.666666666666667,5,5,5.857142857142857,1
R_1mCbTKNNQUkioMU,734810c1,0,2018-11-26T19:10:53Z,2018-11-26T19:49:15Z,1,9349049a,"eHarmony, Match.com/ca, Plenty of Fish, Tinder",-1,2,1,2,3,3,2,2,5,7,6,6,6,6,7,6,pof,30,0,2,10,4,4,4,8,8,7,3,7,1,8,9,5,5,1,1,1,6,7,6,1,1,1,1,2,1,1,1,44,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,mixed,5,NA,NA,NA,NA,NA,NA,NA,1,1,looked for undesirable traits,1,1,1,NA,1,pass,eligible,2.142857142857143,6.125,4,6.333333333333333,2.1666666666666665,1.1428571428571428,0
R_1CdPC50BjvDRay6,ed4e665a,0,2018-11-26T19:37:39Z,2018-11-26T20:05:39Z,1,908ad5d4,"Bumble, OkCupid, Plenty of Fish",-1,4,5,2,5,5,2,2,5,5,6,4,6,5,6,5,pof,8,2,2,10,7,7,7,4,4,7,2,7,2,6,6,9,9,5,6,7,5,5,5,7,5,7,5,6,6,4,4,37,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,looking for negatives,1,1,1,NA,1,pass,eligible,3.5714285714285716,5.25,7,6.333333333333333,4,5.714285714285714,0
R_2TH9u2GD4xuD6Os,e73e616f,0,2018-11-26T20:56:22Z,2018-11-26T21:16:32Z,1,f91a4615,"eHarmony, Match.com/ca, Plenty of Fish, Tinder",-1,3,7,5,4,5,4,5,7,5,3,5,3,3,6,5,pof,25,4,2,10,7,7,7,9,10,7,1,7,1,7,8,5,6,4,4,4,6,7,7,7,7,7,5,7,7,3,4,31,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,Loom at people who had different interests than me,2,1,1,NA,1,pass,eligible,4.714285714285714,4.625,7,7,3.8333333333333335,6.285714285714286,0
R_qUQgUFeiIKUtmdb,686975e2,0,2018-11-26T20:56:20Z,2018-11-26T21:17:05Z,1,2a33d00a,"OkCupid, eHarmony, Match.com/ca, Plenty of Fish",1,4,5,4,3,6,2,3,4,6,6,4,6,3,4,3,eharm,4,2,2,10,5,6,6,8,8,4,4,5,3,8,8,8,6,3,6,5,9,6,8,6,6,5,5,6,5,6,4,19,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,I based viewing the profiles by the profile picture.,1,1,1,Nope.,1,pass,eligible,3.857142857142857,4.5,5.666666666666667,4.333333333333333,4.666666666666667,5.285714285714286,0
R_3IQ4Aju2BCWq6QT,d2490d62,0,2018-11-26T21:00:09Z,2018-11-26T21:19:25Z,1,994aa5eb,"OkCupid, eHarmony",1,3,2,1,6,5,6,7,7,7,6,6,7,5,6,5,okc,15,2,2,10,5,5,7,10,10,6,1,6,4,9,10,4,4,6,7,6,9,10,10,7,7,7,5,7,7,7,7,20,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,I looked for profiles that had desirable traits and overall matched me very well!,1,1,1,it was fun!,1,pass,eligible,4.285714285714286,6.125,5.666666666666667,5.666666666666667,6.5,6.714285714285714,0
R_3j1FQo1Lg3WnvPU,44ddedfd,0,2018-11-26T21:10:11Z,2018-11-26T21:31:02Z,1,740c4d28,eHarmony,-1,5,5,5,5,5,5,5,5,3,4,6,5,3,5,6,eharm,5,1,2,10,3,4,3,8,8,4,5,4,3,9,9,5,5,3,3,3,5,6,6,3,3,3,2,3,3,2,2,30,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Mixed Race,5,NA,NA,NA,NA,NA,NA,NA,1,1,I look for what was undesirable.,1,1,1,Na,1,pass,eligible,5,4.625,3.3333333333333335,4,2.8333333333333335,2.7142857142857144,0
R_2v1xhQCQQDv4BtV,208b6f8c,0,2018-11-26T21:02:50Z,2018-11-26T21:41:41Z,1,9fd00502,Plenty of Fish,-1,1,6,1,6,1,6,1,7,7,7,6,7,5,7,7,pof,30,3,2,10,7,7,7,10,10,7,1,7,1,10,10,4,4,7,7,7,10,10,10,7,7,7,7,7,7,7,7,29,female,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,Native American,2,NA,NA,NA,NA,NA,NA,NA,1,1,Who i wouldnt think is attractive and i would date.,1,1,1,NA,1,pass,eligible,3.142857142857143,6.625,7,7,7,7,0
R_2ccQFTcoBVQa9Qo,49ef6b27,0,2018-11-26T22:52:21Z,2018-11-26T23:09:38Z,1,c48b8450,eHarmony,-1,5,6,7,5,7,4,5,7,7,7,5,7,7,7,7,pof,11,2,2,10,7,7,7,9,9,5,4,7,2,10,10,5,5,7,6,2,9,9,9,5,7,5,5,5,5,7,5,28,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,1,1,Closely examine potential mates,1,1,1,Interesting study. I'm curious as to what it was truely about,1,pass,eligible,5.571428571428571,6.75,7,5,5.5,5.285714285714286,2
R_3EmcHjE2pYfRFnq,172d43e3,0,2018-11-26T22:51:04Z,2018-11-26T23:14:20Z,1,6b3836de,"Grindr, Plenty of Fish, Tinder",1,2,6,2,6,6,6,6,6,6,6,5,6,5,6,5,eharm,12,2,2,10,6,6,6,8,8,6,1,6,1,9,9,5,5,6,6,6,8,8,8,6,6,6,6,6,6,6,6,35,male,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,desirable traits,2,1,1,none,1,pass,eligible,4.857142857142857,5.625,6,6.666666666666667,5.5,6,0
R_24i8RmrKqGcZVVq,8a43aa3b,0,2018-11-26T22:50:34Z,2018-11-26T23:19:32Z,1,cdbfa902,"eHarmony, Plenty of Fish",-1,2,2,2,3,5,3,2,4,7,5,3,7,5,4,3,eharm,25,11,2,10,5,5,4,8,8,5,1,5,1,8,8,5,5,5,5,4,8,8,8,5,5,6,4,6,5,5,6,53,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,Key in on people who were compatible,1,1,1,NA,1,pass,eligible,2.7142857142857144,4.75,4.666666666666667,6.333333333333333,4.833333333333333,5.285714285714286,0
R_PXy8YuA21JhgF6p,01738355,0,2018-11-26T23:00:24Z,2018-11-26T23:20:07Z,1,20e2cf2f,eHarmony,1,3,6,2,3,6,4,3,7,7,7,7,7,7,7,7,eharm,50,4,2,10,6,6,6,10,10,7,1,7,1,9,10,5,5,6,6,7,10,10,9,7,7,7,6,7,6,6,6,27,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,I tried to look for qualities that I may be interesting in such as similar interests. I also searched for things such as tattoos and a tend to like drinking because I think those are warning flags,1,1,1,I hope my input helps! I tried very hard to give you some good input about my experience!,1,pass,eligible,3.857142857142857,7,6,7,6.5,6.571428571428571,0
R_6SbmoVr2tV9koZH,8ff1717b,0,2018-11-26T22:55:33Z,2018-11-26T23:49:38Z,1,a5c2ea0e,"Bumble, Plenty of Fish, Tinder",1,2,2,2,1,7,2,2,7,6,7,7,7,7,7,7,pof,12,2,2,10,5,5,4,9,9,7,1,6,1,10,10,4,4,6,6,5,10,9,9,6,7,6,6,6,6,6,6,33,male,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,1,1,I looked for things that i liked in a partner.,1,1,1,n/a,1,pass,eligible,2.5714285714285716,6.875,4.666666666666667,7,6,6.142857142857143,1
R_2vbHZUrpO1gDr6a,9a4fd3cf,0,2018-11-26T23:11:16Z,2018-11-26T23:51:28Z,1,48794757,OkCupid,-1,2,6,6,6,7,2,6,6,6,6,6,6,6,6,6,okc,15,2,2,10,5,5,5,9,9,5,3,6,5,9,9,5,6,4,6,6,7,8,8,6,6,6,6,6,6,5,6,43,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,"Since OKCupid matches people with what they like in common and want in a relationship, I first looked at their pic, the quality, the types of clothes they wore, their overall appearance. I then looked at their words in their profile. If I saw something I wouldn't like, I would immediately go back to the matches. Didn't care much for the photos that were not of people and were of teams, logos, missing heads..lol..",1,1,1,"I noticed every time I came back to the study to check on the timer, it seemed to have not changed much when I knew time had passed. I spent 36 minutes to browse profiles.  Maybe it was just not taking the time off correctly.   / This was fun and interactive unlike some other HITs I do on MTurk.  Thanks for the opportunity!!",1,pass,eligible,5,6,5,4.333333333333333,5,6,0
R_svc8mV2O8RuCwo1,27144aa0,0,2018-11-26T23:34:14Z,2018-11-26T23:57:00Z,1,e28863ad,OkCupid,1,1,1,1,4,5,5,1,5,7,5,5,7,6,6,4,okc,15,2,2,10,7,7,1,10,10,7,1,7,1,10,10,4,4,7,7,7,10,10,10,7,7,7,7,7,7,5,7,44,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,I was looking for traits that i found desirable in potential partners.,1,1,1,"It's so subjective.  While I took the survey seriously, I really do think that the way this survey directed me to approach things... it's kinda the way I go about it anyway.  An example would be,  I prefer dark hair, that's a desirable trait for me, so I would be less inclined to ask a blonde out.  I guess my point is, I'm not sure there are that many people who would actively pursue potential partners that had traits they really didn't care for.",1,pass,eligible,2.5714285714285716,5.625,5,7,7,7,0
R_2dYIuqfmTW3kjLT,71a2ef3a,0,2018-11-27T00:28:52Z,2018-11-27T00:45:53Z,1,0c23d73a,"Plenty of Fish, Tinder",1,6,5,6,4,5,6,6,3,6,6,5,2,5,4,5,pof,30,2,2,10,2,2,2,5,5,6,4,6,1,6,6,8,8,1,1,1,5,7,4,5,5,7,4,5,5,4,4,24,male,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,Look for positive things,1,1,1,NA,1,pass,eligible,5.428571428571429,4.5,2,5.666666666666667,1.6666666666666667,5,0
R_3Nx6bkSaN7zpXSR,9048a7a7,0,2018-11-27T00:29:50Z,2018-11-27T00:49:52Z,1,a95796ac,"OkCupid, Tinder, JSwipe",-1,5,7,6,4,7,7,6,6,6,6,4,3,5,6,5,okc,12,2,2,10,5,5,4,7,7,6,2,7,1,8,8,6,7,5,5,4,7,6,6,5,5,6,5,6,5,5,5,22,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,1,1,I checked if I was attracted to them and then I checked where we mismatched on certain traits,3,1,1,NA,1,pass,eligible,6,5.125,4.666666666666667,6.333333333333333,4,5.285714285714286,1
R_xfl2pC9DdNtZ4UV,a811c84e,0,2018-11-27T00:33:58Z,2018-11-27T00:59:02Z,1,c1212eb3,"OkCupid, Tinder",1,5,5,3,4,4,3,5,4,6,6,2,5,3,5,4,okc,20,4,2,10,4,5,3,9,9,6,3,5,2,10,10,5,5,3,3,3,9,9,9,4,4,5,5,4,3,4,4,38,male,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,Looking for desirable traits,1,1,1,NA,1,pass,eligible,4.142857142857143,4.375,4,5.666666666666667,4.5,4.142857142857143,0
R_1eFU9XT3FyKsrr3,ff6be493,0,2018-11-27T00:27:00Z,2018-11-27T00:59:59Z,1,ec7ccba4,Plenty of Fish,-1,1,1,1,7,7,1,2,7,7,7,7,7,7,7,7,pof,9,1,2,10,7,7,7,7,7,7,1,7,1,10,10,4,4,7,7,7,10,10,10,7,7,7,7,7,7,7,6,40,female,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,1,1,"I excluded the ones that i don't have stuff in common with or people that smoke or drink, do drug, not an animal lover.",2,1,1,"I enjoyed this survey, i took it very seriously and took my time to browse the profiles and answer questions honestly in this survey, thank you.",1,pass,eligible,2.857142857142857,7,7,7,7,6.857142857142857,0
R_2zYGhI8UIuTTUMX,10033a3a,0,2018-11-27T00:35:38Z,2018-11-27T01:00:51Z,1,32470e0a,"eHarmony, Match.com/ca",1,2,3,2,6,6,2,3,7,7,6,7,6,7,7,7,eharm,22,4,2,10,6,6,6,9,9,6,2,6,2,8,9,5,5,5,5,6,9,9,9,6,6,7,7,7,6,7,6,51,male,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,1,undesirable traits search,1,1,1,"Thank you, this was the most interesting study I have ever done.  Please invite me if you have anymore. /  / A2WW9N0UM8PB7M",1,pass,eligible,3.4285714285714284,6.75,6,6,5.666666666666667,6.428571428571429,0
